File,Component_,FileName,FileSize,Version,Language,Attributes,Sequence
filE8A1B4F2C7CFB385CEFBF3F3EAC13649,cmp75CA3B1BA7B1D96DDE91943164876D0C,lsm66t5g.dll|upe_socwc.dll,229032,8.7.10802.26924,1033,512,2403
fil86FECA98BB02DCA4621924ED57C155F1,cmp7DF5977EBF6FA9776F12F0A9150107F7,upe_wifi.dll,70320,8.7.10802.26924,1033,512,2146
fil9E1ADB5216E9429B51761D25CA1BF3A8,cmpEB1B7B59D3F55380D72761354B45F7C9,upe_wwan.dll,138920,8.7.10802.26924,1033,512,2208
fil95C715C08CD40C5BF8AE2A8A379021BB,cmp517CEBF5E60D446375CD65B2BE3740BE,dzcr8fhg.cat|SurfaceFingerprintSensor.cat,11020,,,512,2191
filF445D94A9D604D4CCB20A9F7FDAA37D0,cmpB225D4C572362A8180A00DA800440E5A,t86yzcwn.inf|SurfaceFingerprintSensor.inf,6474,,,512,2440
fil75B4CDD213B2317FA7B6A4FB720C1F00,cmpEC18AB70B5E340E5B73212B3B730E5BD,oun2qlna.dll|SurfaceFingerprintDriver.dll,177856,2.2.11.0,1033,512,2106
filA6BFA76CED7B579F6F618DFB928404AA,cmp96B72DD2BFDAB79F15824DC86861D49A,0lieb0gq.dll|SurfaceFingerprintEngine.dll,2878024,2.2.11.0,0,512,2235
filD5A86447C29CD7B5F2FDB94426ECF9CF,cmp43C7BC6E1B5DD05AC02333FB4D1E7855,lyhrdwj2.sys|amdacpksl.sys,352880,1.0.0.39,1033,512,2346
fil4F245CD414A0FDC0B144FCDFF161820D,cmp9B65C34D17950BFE32662D687314B3D1,gjw37g_x.dll|DolbyAPOv251.dll,1821840,3.20301.304.0,1033,512,2000
fil8B4DC1288D4F5CB3F9DE59199813A5CF,cmp39FBCB80415DFA8083B6E6A1D9AF25F6,ofzodzho.dll|DolbyAPOvlldp.dll,1528616,3.20301.304.0,1033,512,2158
fil453D15749897A2251B98FDE96FC96F34,cmpC6BD7AA211BA63D77A5D9D60ECEB8E51,w6pehr1t.dll|DolbyDAX2APOv201.dll,2888184,0.8.4.33,1033,512,1976
fil53CEC0316247082645A1DAF427E2C867,cmpA528E96DE30A6324EA4D7699DEE4F3A4,HDXRT.CAT,287604,,,512,2014
fil25935E6028D0CF6E26ACA733B88CCA5D,cmp23D6A3881118508E6DBCE2E76AD7FFE1,HDXSSTM2.inf,928502,,,512,1893
fil732FEC78CFFA3A94252AF061D813C14A,cmp8F9BC243C31234223E9E1394E7751420,d7avcgq_.dll|RltkAPOU64.dll,7337856,11.0.6000.944,1033,512,2100
fil2AC4170CF376B37A3CAEA6AEB70C1017,cmp6B046B8FFB69875496B0783F8EAE4603,5v7zacrp.dll|RltkAPOU642.dll,7600712,11.0.6000.944,1033,512,1910
fil4F55B79D0CBC847634D819D06D89048C,cmpE7C4C2A9DC8A5DB8656D79F097DEFF91,RTAIODAT.DAT,353876,,,512,2001
filE89F5C5EE54742C0338430A07481E394,cmp0EFE01C758F95A6FE84BE5DC795AF385,RtCOM64.dll,1259784,3.0.0.1,1033,512,2402
filB296767D330B8BBACA6B2441971B1B93,cmpB382C875ADB922A0256EB5CA98293071,h7s0d0h6.dll|RtkApi64U.dll,840920,1.0.1.106,1033,512,2265
fil4AD5BB37EC7577C42163338B5DB77D0B,cmpF27E8277327A7809C57F204420FC4915,tchauqjr.exe|RtkAudUService64.exe,835680,1.0.150.10,1033,512,1991
fil5005F001D3D24329D62ED739283E0877,cmp2588BE618E2154A74F6FFC57E78433B8,RtkCfg64.dll,296184,1.0.0.8,1033,512,2003
fil94E8AF42B5505547A42654E587DBC25A,cmp41B1F1829180FBABFAC3BC75CE32659B,RTKVHD64.sys,6533176,6.0.9249.2,1033,512,2187
filABF7801785772BBD9E0FD008AE634035,cmp76763FBCE1C9F41AAB79650ECD3E7B95,HID_PCI.cat,10373,,,512,2251
fil21F70BCED467143E462608449D261043,cmp3621DE82B35D35FDAA14F3731E547270,HID_PCI.inf,16176,,,512,1883
filCC0928CBE84F56E1E67C02EE04B77104,cmp8CDA1F61BBA743E00ED8B6FB8DD15385,HID_PCI.sys,32352,3.1.0.4027,1033,512,2324
fil598696E1CCD8398D528CD61B2CD33A8C,cmp79906B9E152EFAC0CACF127B1888C7EE,r9490wal.cat|IceLakePCH-LP.cat,16495,,,512,2028
fil6BF250FF0FC6AB69BD444BA93EAC3218,cmp2061E3A036F22D90C3F7C1B2861B265B,uihzg1d9.inf|IceLakePCH-LPSystem.inf,15303,,,512,2082
filE2676A9906A00B0370F3C9B372A611D0,cmp38CA315B290B75E23F1691F461D6BA96,miwkyw_v.cat|IceLakePCH-LP.cat,16495,,,512,2377
fil553F503FA09150E922A29E8753DA753A,cmpBDAAA2E0D5A1DCC89F081DA1626FE8A3,n_hjidn6.inf|IceLakePCH-LPSystemLPSS.inf,4960,,,512,2017
fil42EA8318337AD7E22B243BB2C92FA0B6,cmpF202625ECE546E5429BFF354A9B0ED10,wj99rgxv.cat|IceLakePCH-LP.cat,16495,,,512,1971
filD787C68B7B7F3ABB10950E837AB651C0,cmpBE4231F241D9E1639A2C24B7FFC9ACF5,0leo5-9j.inf|IceLakePCH-LPSystemNorthpeak.inf,2843,,,512,2352
filD0BCEBCE3C6111B4F86DADB6E1A764D8,cmp362D060AC0D0C49B3D5C7C73E588C760,rqi0lyzf.sys|iaLPSS2_GPIO2.sys,127888,30.100.1916.1,1033,512,2337
fil5ECF9DE724CA22A405C0941FADF69C25,cmp2A7944F8BA1D9A5C4882827A66DD638F,nbj696gy.cat|iaLPSS2_GPIO2_ICL.cat,12462,,,512,2046
fil3C9A946F8979D4DCE50B2C144D50628E,cmp9629E293353B7818442E312FFCD069E6,ay1n7sfk.inf|iaLPSS2_GPIO2_ICL.inf,11682,,,512,1955
fil1330EE824B833DA967B2F662B321FBB2,cmp61976D5611BEB6B5B38622A12C57FAB6,_7jrh8f1.sys|iaLPSS2_I2C.sys,197008,30.100.1916.1,1033,512,1846
fil28ED81A7A87D2780378E902BBFBAF041,cmp5C5AAE5C176F88034061BAF9E273ED1A,mgksgl_g.cat|iaLPSS2_I2C_ICL.cat,12447,,,512,1902
fil93C567B367C7FC4EC88CDC425848B6CF,cmpF6FE63445EFDDAE1AFDFE000E4C44BA3,e_tdeyfc.inf|iaLPSS2_I2C_ICL.inf,14808,,,512,2180
fil67255F0C6BF5FA791A79F052B37318D2,cmpD8862E82270C7DD7492419CF89AD49D7,_sg24ozt.sys|iaLPSS2_SPI.sys,156560,30.100.1916.1,1033,512,2068
fil22D283FF70346D2169AEA66E7B025828,cmp8063B26BF12A958FEF73B1DC341E3FA9,zp06yjkd.cat|iaLPSS2_SPI_ICL.cat,12447,,,512,1886
filFC32F82090E12B7BD31C734AAF31FD86,cmpE8569E755790424039B3B2BBD6A211B1,fn1j3yzv.inf|iaLPSS2_SPI_ICL.inf,13058,,,512,2458
fil1433F89F6559CBA3D05FBF45AC683C5E,cmp30376D9C8B7A4F2045691975A2C4D60D,7omexrnu.sys|iaLPSS2_UART2.sys,309648,30.100.1932.6,1033,512,1847
fil0D6A60A3DBBB22F22B2B1AD2FF806909,cmp83DC7B7313556B44A4CD1AC6C8CF31F6,sdmxmy-_.cat|iaLPSS2_UART2_ICL.cat,10611,,,512,1831
fil30E6FF96A8DCC522546387B4F170C6D1,cmp615B506915FA0FF6CFC33A39C83ED1B3,riwmsujf.inf|iaLPSS2_UART2_ICL.inf,11596,,,512,1925
fil007B1484010C19FC1F77A621D1945259,cmpCA9738CFFB3447B595869E5981D77445,extinf.cat,11263,,,512,1803
filEAC4B6240E93B477A6EFCD7E26B0A20D,cmp3AEA16A1AC75290034E06B818AA8BE39,ogecatlz.inf|iigd_ext_hv.inf,20118,,,512,2406
fil12A364D7A56D0414D824D0B7D9648DCD,cmp050B2E1178C16876B02E4154E6C40950,ud_lwiyo.cat|IntcOED_OemLibPathExt.cat,12638,,,512,1844
fil7EC991A0BB10702A8ED6B19F68BC2F53,cmp0B9DBB9617A855C8C5EDFEA22B8E5F6E,dekz03zo.inf|IntcOED_OemLibPathExt.inf,4220,,,512,2123
fil4301044A22F7D1FA0E82647DFB7EB028,cmp091FCAFEA0E7AE39E120B50ECA6B0439,k5rt1gwt.bin|icl_dap210lite_lib.bin,241772,,,512,1972
fil48EFA135F3E394910F1871DFCA5929C1,cmpF9F394D4A25BEE648C671AC93670AA81,as8s1g_w.bin|icl_vlldp131_lib.bin,98412,,,512,1987
filFE4741127FBBBA4C6941737F70957682,cmp55D7B80DCC4AB415323AEDC3E0611C03,xy3p9n73.cat|ISH_BusDriver.cat,10411,,,512,2466
filE4B0F39D6E59B26D66D355E26DA9123B,cmpDEF36CBB35F49E6647513DC38A23F626,a5zas8-k.inf|ISH_BusDriver.inf,15174,,,512,2387
fil5359111478CDFF386D0A40F7EC4FF53E,cmp12ACA1681ECEB59BEB7E844A8032B261,5x1wr2rt.sys|ISH_BusDriver.sys,86112,3.1.0.4027,1033,512,2012
fil5F1591179321BCCFC53229DDC1EA6B9A,cmpAD88B42FF4C7CB81D95FFF2703445BB0,ISH.cat,10064,,,512,2049
fil79D5EDF512A73088A271762126A5ADD1,cmpE7297EE9F9E199E40591DD126685756D,ISH.inf,17996,,,512,2114
filF30086E5BCA777A7A86E0BA4DC7571FA,cmp14883C9875AF3CB0FD040A0C963C3ADA,ISH.sys,160656,3.1.0.4027,1033,512,2433
filF4259416789F857F8F63DCA88D649B96,cmpB831768C7A63D1E0E1372C989E861111,ynddj1zm.cat|iaPreciseTouch.cat,10701,,,512,2439
filDEC2360668ACBBC077B38CCD3BF9F95F,cmp92BDA095991C39AE56887B327EF04FD4,wjqkln1q.inf|iaPreciseTouch.inf,15452,,,512,2365
filF0C6FDDCE0C53F1D7D4D5A135FF960D0,cmp38ABF794BE70249A03A4D3B4F0AEC9F6,_6tuxw5a.sys|iaPreciseTouch.sys,809656,2.1.0.96,1033,512,2426
fil1BF1DA8E5626DECAD0AD4D17891C2908,cmp317BCD10AB9B15B50696E7C124847846,HECI.cat,14847,,,512,1863
fil53285CD455FDA2FC4BEFFB8982121F9E,cmp18A9F4CB8977797479D3420B4C60AC12,heci.inf,14964,,,512,2011
fil7EF9503AB20388B5EE50E2CCBF3BAAD5,cmpB6650E2075B3303E429508F1940F009E,6bhf7483.sys|TeeDriverW10x64.sys,335944,2512.7.3.0,1033,512,2124
filB8E1EC1C852EF08E508413CF22ADF186,cmpFF97C3D3BD84910C0DA0ABBC1EFD477B,po7hje77.sys|TeeDriverW10.sys,281136,2512.7.3.0,1033,512,2281
fil3851C984E69D38688D76B122FB621F37,cmp00FC6304F69C36DED25AC2BABD39BE50,zt08esvu.cat|OemExtension.cat,11040,,,512,1943
filAAA88B61EC80509E9BC450CF2CC17287,cmp882AB642887B65BEBB0AA9614B6AD7D1,ebsmyrbm.inf|OemExtension.inf,4827,,,512,2249
fil9B0D99A05AF95D671A187A2D484A69B0,cmp0FAEDC5F9D9D599A70FF44D2767C8F69,7iyzkbm-.cat|SurfaceME.cat,11450,,,512,2202
filFCEB49733C56DD4ABD53C8CD6BB76B83,cmp92CA7130367D607E478D199CCDD118C5,_w_knfxy.inf|SurfaceME.inf,1218,,,512,2461
fil85AA2C71B92DC3BE81DD0C9DF8205F20,cmpD05D08E6BC7167A5C090914E20A1F7AB,dfp42ks2.bin|SurfaceME_13.0.2490.3.bin,4021695,,,512,2140
fil5F1E99558F0FBE8E5F5C8BFB71D64473,cmp080E73D68C8C7BF180F2BA33F55845E7,lactewsf.cat|msu53cx22x64.cat,21390,,,512,2050
fil3A25D02F597979C72476B750316716BD,cmp74BC86B3E17791010D79F434B0623FF2,xnx0xriq.sys|msu53cx22x64.sys,1165768,1153.16.829.2024,1033,512,1949
fil9F3E08F629AC90E29698C84C52C5E3F2,cmpC086DF4E0B3E884AABC384D3E1EA35F4,g1n_0wfe.inf|msu53cx22x64sta.INF,171834,,,512,2212
fil559F85D1C55AD9971DC88EEDAD1E50F2,cmp6F9BCBA0C540BF50D676B66560CDBE7C,irncrhqc.cat|msu56cx22x64.cat,21418,,,512,2019
fil984E7CDFE4AC813316D1C17D6BFDF291,cmpC94FF4642C5B61C758324E1B9A91DFA2,9doie45x.sys|msu56cx22x64.sys,1170264,1156.16.829.2024,1033,512,2193
filEACCD62925715AA8E174C69A4AB7AAED,cmpC0DF443B8D9D16E6B949630B107D258C,qjcqckhr.inf|msu56cx22x64sta.INF,156604,,,512,2407
fil2B1DDC41B144128190B437F7DAD87356,cmpC5F82A1E50A773A8D025B019F337F9B5,ov7251.cat,14385,,,512,1913
fil231C86207876DE9825023A1F2B1B7DFD,cmp25C7CE35ABED3FFB68C9500B291FF135,ov7251.inf,6086,,,512,1888
fil467D97F6507DF980E016DF497B6583AB,cmpEE97C251E37CBD83D8F9551FC972ED25,ov7251.sys,171096,42.18362.3.1,1033,512,1980
fil3CB74E6AC53B4B9938130E2496A5CB71,cmp637717C80DD0ACDF7FAED9AB52A40450,ilwg_mf2.cpf|OV7251_6SF002T2_CNL.cpf,32220,,,512,1956
fil4C6356048ADCC19D96857DAC1CA8F7D7,cmpF48CCEF2F53B703558ADEB698955FC4D,xf1b2pd5.bin|OV7251_6SF002T2_CNL_pipeCfg.bin,2640,,,512,1994
fil280B062FBF215E82B9ECBEA39E3BA6F9,cmp715F8565ED4CA811B4F60A394C3BEC11,fvvghr1k.cpf|OV7251_MSHW0173_ICL.cpf,512,,,512,1899
fil6DAACED13EDFF166E9FAC98E26A56115,cmpB338E7D82A35E3CD50E647FCDF83509B,ngkzokf7.bin|OV7251_MSHW0173_ICL_pipeCfg.bin,62952,,,512,2088
fil14643A1BAC946D1673B48593C181EE55,cmpA92C848F0C9BD46A217DB3A7C139F73F,wh4an0gp.cat|ov7251_extension.cat,14304,,,512,1848
fil218774C04EE78266B13F89BC366C6712,cmp9843B197BD84C5220233B4103CCB06CC,oy8j5zpp.inf|ov7251_extension.inf,6604,,,512,1880
fil5BBCFB3453DB6E09327AB48639FBEEAB,cmp80F3AE61A305D6C9A644154F139FFCBC,cdugladt.cpf|OV7251_MSHW0192_ICL.cpf,79120,,,512,2039
fil1AAAF92D4CFA520727ABFAF20E773C90,cmp8A5AAF600167372F47F7E0A935079C30,6nqj1drv.bin|OV7251_MSHW0192_ICL_pipeCfg.bin,5520,,,512,1860
fil0C35831C740FB7B59C9EF57B3DF9DC22,cmp0F5394D8375BB7583770504DDA74531F,f4gnafpx.cpf|OV7251_MSHW0202_ICL.cpf,86340,,,512,1830
fil54217A397DE34FD45523D45D596C5611,cmp32E440322388604A7D183849A842420B,pfqgk5y4.bin|OV7251_MSHW0202_ICL_pipeCfg.bin,5520,,,512,2015
filB77B5635E55ED7C3038EB334E29709FA,cmpA9BF742F8D9F1DD8928E517849B77FAF,hhtkajzn.cpf|OV7251_MSHW0212_ICL.cpf,86340,,,512,2276
filEC5A04B154CF17FB03F8E63C6E252DA9,cmp62CAEC28474D58431B14C5FF3DAFAA18,a1yzpxrb.bin|OV7251_MSHW0212_ICL_pipeCfg.bin,5520,,,512,2415
fil79B61C4D01B16D2558FE388EB873ABA2,cmp7BEC8F94C077B7C34A7E0BEC29C3516D,ov8865.cat,13524,,,512,2113
filEF4E9C7FF4F3A30155BD7FCA380980EB,cmpCAF40F805B26D37FC633AD2D6DF89B13,ov8865.inf,4544,,,512,2422
filF5D352362C39E96D564642C9E860B921,cmpF1DDCAEEBF6764CCEE0A85AADA4F5AC9,ov8865.sys,176216,42.18362.3.1,1033,512,2449
filB476E52F4584E95BC9874F768D121150,cmpE442602BAE125A93A643551BF7D1A5E1,g5d7zifc.cpf|OV8865_XXX_CNL.cpf,317544,,,512,2270
fil31CB261915DDA47D84E0C46CD234B074,cmp87985752EA8738CDE7A7F9EACCA75576,il-whpha.bin|OV8865_XXX_CNL_pipeCfg.bin,325172,,,512,1929
filA3917165278154B092AB84D939510EB7,cmp8355A8AD7B278719B184AF691FF0F868,tv97oume.cat|ov8865_extension.cat,15549,,,512,2226
fil4CE6653F5F62352DFA7B8F235C519029,cmp44F237C2F522482B534FDA4A71F4295A,bbpdqtuz.inf|ov8865_extension.inf,6936,,,512,1995
fil4C4D65D0B276C50358B02CD011D46914,cmp921130D80F493109FAB5E5CC19C0A832,bbqkbf7f.aiq|OV8865_MSHW0191_ICL.aiqb,400092,,,512,1993
fil3501331B5DD9B58661C7A099E70C0B51,cmpA8680D35DE8ACA2E36D709161A27B759,2fpkdwc0.cpf|OV8865_MSHW0191_ICL.cpf,240,,,512,1935
fil7D12600C28A71814E40CAE46A06E43DB,cmp6F68FD7677179DABA383BCD0CCE0CDA5,bb4ihyt7.bin|OV8865_MSHW0191_ICL_pipeCfg.bin,393232,,,512,2119
filA6DE44A93C0173C2BAAEFC5B29A84FFF,cmp8266CB9B3F1E2FFA97CE91F0F9A55E45,hbchdknr.aiq|OV8865_MSHW0201_ICL.aiqb,587476,,,512,2236
fil11948EBD14C5DEAE2FB4482C4ADFDB20,cmpB1D5F81A783DBF80C0F8537EC57F2A19,-4j_nxue.cpf|OV8865_MSHW0201_ICL.cpf,432,,,512,1842
filA5DC3D9BC02F238972FB53C40A722A10,cmp25E2F88C546E5E0825C718B89587841C,0h98kiyd.bin|OV8865_MSHW0201_ICL_pipeCfg.bin,393232,,,512,2234
filA7828D6646831D7D81DB76CC912FB32B,cmpAE3B3C309F3D456D706F64433E05E764,fqhsfguo.aiq|OV8865_MSHW0211_ICL.aiqb,400092,,,512,2237
filE100891CA01D9B05F8982B4E3C063B40,cmp81AC09B31605F37CB8C05108D3894A08,ttft8g9a.cpf|OV8865_MSHW0211_ICL.cpf,240,,,512,2376
fil663580D91253FF880F6564A2EEBA5F6A,cmp5F329A01A353E30D1283BF0C855CA2BF,cgsrooqp.bin|OV8865_MSHW0211_ICL_pipeCfg.bin,393232,,,512,2065
fil45F07FD7F0281B31614D75647E837AFE,cmp0CF93368919F00DCE50C1EDEEC85D119,HDXRTExt.cat,21250,,,512,1979
filB998A5F8E08D82B8585F34D90885836C,cmp084F2ABB1DDDEB39662E406117D133BC,elcm9vnj.inf|RealtekExt.inf,13066,,,512,2283
fil8AD9E5B742FB900BD0A105E1B24D900C,cmp8E7B905412C7F30C29DDBEE89BB240CC,d1ywpnxg.cat|RealtekHSA.cat,9790,,,512,2156
fil57913DBB495635E6F55C78A069A8A7E4,cmp7955FA73DC4160247E2ED9644CA50F73,4ahwdlj6.inf|RealtekHSA.inf,2296,,,512,2025
filE3209B20C17CCD2016E4A86F7267ACD6,cmp3908A17BA98C34195EE9E5D6E671E351,jgnbjiyg.cat|SurfaceSAM.cat,11350,,,512,2383
fil558F0736787189A25E16DBFF4052D88F,cmpCE4011334D04498FD25EF76791681243,e_opwgpz.inf|SurfaceSAM.inf,2426,,,512,2018
filDDC92AC7C584A475B90EB0F8FCE91AA7,cmp62992F57EFFF3DC06063EDEDAD27E346,modah48f.bin|SurfaceSAM_14.800.139.bin,1382810,,,512,2364
fil75329A366B5D015AFBF2098527063061,cmpB8E35F5BED23ED529FB82AC2EA1FA4FA,RsCRIcon.dll,9908808,1.10.0.0,1033,512,2104
fil6A331D8CE7D12B4CCC014F84D0D39020,cmpB62E8FEBA9192496F6B64C64DD3E4181,RtsUer.sys,452304,10.0.18362.31252,1033,512,2078
filA07B49DAB802FAAC80DB61BDDA82F1FE,cmp83F3377CAEC19C95E8FF8562DFF0A351,RtsUer64.cat,10907,,,512,2217
fil67865E58829D0BFB47C81159088DCDE4,cmp298A6C0DBF241D252F93B341624C9EDF,9olprsyj.inf|RtsUerSDOMs.inf,3119,,,512,2070
fil0207868323F50DC8BF26268F9E4C2219,cmpCE4E17C18E4F7327399112DDE0D2122F,tdsnvaxi.dll|SurfaceBtleLcPenTelemetry.dll,987136,6.214.10.0,1033,512,1809
fil0DBB4CB308206F16EA0E7442725A691A,cmp8E0009BD4F59F4D95C43FC709A57FBFF,wulcnm6p.dll|SurfaceDriversTelemetryConsentSettings.dll,825456,6.214.10.0,1033,512,1833
filA796634E4A1AA04ECA0FB24377BDE8FF,cmpF7F8C87CED4E5931238D09E3D514ACD6,2ukmeiml.cat|SurfaceIntegrationServiceDriver.cat,12993,,,512,2239
fil31DEF85C28B6DE7F8CB66343DB9ECF1C,cmp3FD32B11A8DB9AAB43C632663D0A7463,cz0rjtr9.exe|SurfaceService.exe,2335232,6.214.10.0,1033,512,1930
fil20BB508E03FF39C6D276DCFD0AB7DB8E,cmp05911389BE0FC77750E23A7506ECDB1B,izg2rd9m.inf|SurfaceServiceNullDriver.inf,3068,,,512,1878
fil8D79B28894736D38589BDE0C7BC91AD1,cmpF175536AC9D38E0973B3406B3318ACB3,ji5k7jd0.dll|SurfaceServiceSensors.dll,472176,6.214.10.0,1033,512,2164
fil6380F54113A4B369A8563B1688A29474,cmp7961E533526DCBF2683D8A12A13F4D32,ko1g80d4.cat|SurfaceAccessoryDevice.cat,10415,,,512,2059
fil89CDE7FC5FC660FC32A1F7F9A6CFD120,cmp39EEF850441E34037582BD91DD0A45E0,_gdoyivn.inf|SurfaceAccessoryDevice.inf,1869,,,512,2154
fil6CD09BB995EDECCA756246C5C2095D7A,cmp7A0453399995770268DE4AE1459C9EFF,llq--nop.sys|SurfaceAccessoryDevice.sys,73616,1.1.511.0,1033,512,2085
filC6846B94B2553AA2AA87609D5AB5821F,cmpF2B22CF03D40C6270DC88BEC4229542B,ebv_vwhl.dll|WdfCoinstaller01011.dll,1822224,1.11.9200.16384,0,512,2311
fil1C4A01CFB5A7DADA1F7A2BFFCB18A7CA,cmpE0126318B529F1085C2D91AFEE9C95D1,zzce-kb7.cat|SurfaceAccessoryFwUpdate.cat,9818,,,512,1864
filD2FA67110DDD97473FDC2515CD29AD00,cmpE3A9669095E9CB7192363EA1FBAA2020,d7mucco5.inf|SurfaceAccessoryFwUpdate.inf,1919,,,512,2341
filB7D10534B069E6BE38CF3432EBED52B2,cmp795B2834EFE7841A9A9B70424B438456,0x40sv0o.cat|SurfaceAcpiNotifyDriver.cat,10208,,,512,2277
filFE114B53620871742C860CF4221FECF0,cmpE022AA9CB50204CEBC6D9398D9DF9EB0,5kemyxrs.inf|SurfaceAcpiNotifyDriver.inf,2250,,,512,2465
fil928B2366B6B84BE77CE2317A15ABED75,cmp5F50873D16A6C4BA66B641C54DEFA031,5oc02cv8.sys|SurfaceAcpiNotifyDriver.sys,281400,7.52.139.0,1033,512,2176
fil3284B6AFCAC210D6627064178AC4E8A6,cmpCD12268B2634F9A9CC00889C9C826A97,drtmiddm.cat|SurfaceBattery.cat,10284,,,512,1931
filB1076B968BB1252A62C500B2B50F5F18,cmpB92F4058D93E6ED158C509B4391755AF,lgvbrajn.inf|SurfaceBattery.inf,4440,,,512,2263
fil40A10848E6229281FE9E6614C869A775,cmpC606E0F66544EC3469078384E4D2B1A0,xzyy9mkz.sys|SurfaceBattery.sys,308024,1.60.139.0,1033,512,1961
fil12EB23A167635F04A1ACE8136F17BEDE,cmpCE01AE1EB61DC1FB6826E719F1EA2127,d4fevn9u.cat|SurfaceButton.cat,10193,,,512,1845
fil1973F928553337630F4D4F5E1D06130D,cmp200E0BFFA7632D13AF47FC5AFF446CB1,8nyktb3e.inf|SurfaceButton.inf,2506,,,512,1858
fil053A685E172DB151D725C6823F131BB7,cmp30737069FC30C8CED4C37F1FE5DB9FF9,vloi4u4v.sys|SurfaceButton.sys,374584,3.43.139.0,1033,512,1817
filD7CD750B5A109C78A0F1C42CC24E6BB7,cmpB8C702CD50B3BCD6A1B0A83F42CA3227,fk_jlwws.cat|SurfaceCFUOverHid.cat,11432,,,512,2353
fil74857973CAF08AB32D1C79E16B489228,cmp3E02C69B2CB5EC771C6CC0F4A0B83D05,ajqinhiz.dll|SurfaceCFUOverHid.dll,328176,5.65.139.0,1033,512,2101
fil8702FD571B2DBDE567770066F99BCE74,cmp6FBBFAA80BAC3E77E2A0820B9ED8FB74,oqd_2tkt.inf|SurfaceCFUOverHid.inf,6876,,,512,2147
fil416A04A107FDDCB337FF49811AF85A62,cmpF511A3887CF8D809B0D73CCACD4D9DE9,v0zvgdb8.cat|SurfaceCoverClick.cat,10781,,,512,1967
filD540D3CA0FE04D32DDF406D184E8132A,cmpDD711A46A7B56F5EBFA0CC0563E55C8D,sjr84whx.inf|SurfaceCoverClick.inf,2235,,,512,2344
fil0EA83D0D31882B1DEB4159B851B4A633,cmp625756D5AC7130664209CD418DF51096,epxujgp4.cat|SurfaceDock2FwUpdate.cat,20096,,,512,1837
filF158799EC53837F989FC431DA118C7B4,cmp06C5395B68A1994790D13A9D4E8A27ED,ldalks5j.inf|SurfaceDock2FwUpdate.inf,5335,,,512,2429
filBE2D73AFBFDD9CD2DFCAB67ED577D46F,cmpEB16F11F5D1937C5C626E7CADD388716,13wz0aoa.bin|SurfaceDock2_AMC_APP1.offer.bin,16,,,512,2292
fil10B61891FBF9F16E977EE0F1F2FAB558,cmp824518ACAB915CE1AC0E1D7FCBDFC0E2,qt3-hgjt.bin|SurfaceDock2_AMC_APP1.payload.bin,319343,,,512,1841
fil1C5C8DA89247B3EAB10ED5006DB29B9E,cmp93EA29E56F4C344729766FDD0952F142,eqdnn52f.bin|SurfaceDock2_AMC_APP2.offer.bin,16,,,512,1866
fil84A208482BE639A7900EE821A48564DC,cmpF75AB6CEBE9F01F01ED452B47DFB3A73,7cctessk.bin|SurfaceDock2_AMC_APP2.payload.bin,319343,,,512,2136
fil9331EDAC83BFE1826C0457C0BF6DB85E,cmp0A23E60A3ADCA1C494812112ECC39B74,u_ko3h7q.bin|SurfaceDock2_AUDIO_BANK0.offer.bin,16,,,512,2178
fil5A256B03E42BB636FFCCE3A24B250DA6,cmp53A3F9F80F3D6A35A96D39D53DDB6A79,gfp1r-oe.bin|SurfaceDock2_AUDIO_BANK0.payload.bin,88175,,,512,2032
filA27314B9BC6D9A546C91362F85B0713B,cmp5209C7C2DBCDBFC9AB1D4008481986B8,z6maud6j.bin|SurfaceDock2_DP_BANK0.offer.bin,16,,,512,2223
filCB76FFCF093FCDDB673427CC4564F0BA,cmp12D7D977C085DC26CC5D381646DE66E4,64tcsijo.bin|SurfaceDock2_DP_BANK0.payload.bin,174191,,,512,2323
fil99F43FD942D88FF9247910D4718A95E3,cmp2D2F29A20CEA166F3C78378239685090,5vehqtgj.bin|SurfaceDock2_DP_BANK1.offer.bin,16,,,512,2198
fil2198DE72C33430C2788C14CE46C4A9CC,cmp6D9A78D875D74BAA9EBD688D83F04D74,rf8j_-tv.bin|SurfaceDock2_DP_BANK1.payload.bin,174191,,,512,1881
fil3130ADDADEF66D8C42621C8094426320,cmpDCEE0BD4A051DDB0D28426E151FFBEF5,abllm571.bin|SurfaceDock2_PD_BANK0.offer.bin,16,,,512,1927
filEB2121A27F3C39118B3E81E7CA8AB3EF,cmpB64567C56BFBF74E2EC05EB914ACCE80,hwqapzmm.bin|SurfaceDock2_PD_BANK0.payload.bin,20471,,,512,2411
filBF8F3253EC92F31597B56591760A0C8B,cmp205D14AA231F50A9ACE25729B81CF10A,x8trctmk.bin|SurfaceDock2_PD_BANK1.offer.bin,16,,,512,2297
fil66F32A87238EBDED1361912C072AF91E,cmp6F9C0CFD842ACB13CE28548148F8834B,fesvbvwo.bin|SurfaceDock2_PD_BANK1.payload.bin,20471,,,512,2067
filAF9F379BBAB6E091821F439028270C20,cmpA52A69DEDC2F5C75440ECD7858B380C5,ghsukstq.bin|SurfaceDock2_USBHUB_DS_BANK0.offer.bin,16,,,512,2259
fil495F3D870F8327D3DD38A3943E0508C7,cmp17E1F7D45725A4F514C225140777976F,znvz2--6.bin|SurfaceDock2_USBHUB_DS_BANK0.payload.bin,55919,,,512,1988
